UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet
1476746419,10/17/2016 12:00:00 AM,13:20:19,931.31,62,30.43,60,352.53,14.62,06:18:00,17:58:00
1474911021,9/26/2016 12:00:00 AM,07:30:21,102.42,50,30.43,91,142.96,12.37,06:12:00,18:15:00
1478592901,11/7/2016 12:00:00 AM,22:15:01,1.2,47,30.45,53,168.01,5.62,06:27:00,17:46:00
1474517422,9/21/2016 12:00:00 AM,18:10:22,8.81,52,30.39,93,85.88,3.37,06:11:00,18:20:00
1479993002,11/24/2016 12:00:00 AM,03:10:02,1.21,43,30.43,92,152.09,4.5,06:37:00,17:42:00
1477906518,10/30/2016 12:00:00 AM,23:35:18,1.24,47,30.5,102,136.09,4.5,06:23:00,17:49:00
1473081912,9/5/2016 12:00:00 AM,03:25:12,1.96,47,30.41,70,176.95,0.0,06:08:00,18:35:00
1476199221,10/11/2016 12:00:00 AM,05:20:21,1.27,51,30.42,102,167.28,6.75,06:16:00,18:03:00
1477217720,10/23/2016 12:00:00 AM,00:15:20,1.2,48,30.41,101,47.1,7.87,06:20:00,17:54:00
1482541243,12/23/2016 12:00:00 AM,15:00:43,612.99,57,30.43,67,36.2,5.62,06:54:00,17:50:00
1477503020,10/26/2016 12:00:00 AM,07:30:20,201.27,51,30.42,24,185.1,6.75,06:21:00,17:52:00
1480231217,11/26/2016 12:00:00 AM,21:20:17,1.19,45,30.47,81,95.69,3.37,06:38:00,17:42:00
1477454417,10/25/2016 12:00:00 AM,18:00:17,5.34,54,30.43,96,332.55,1.12,06:21:00,17:52:00
1479136203,11/14/2016 12:00:00 AM,05:10:03,1.19,45,30.43,49,150.25,6.75,06:31:00,17:43:00
1478720402,11/9/2016 12:00:00 AM,09:40:02,691.2,59,30.47,44,322.71,7.87,06:28:00,17:45:00
1480890036,12/4/2016 12:00:00 AM,12:20:36,207.9,45,30.36,93,150.9,10.12,06:43:00,17:43:00
1479797402,11/21/2016 12:00:00 AM,20:50:02,1.21,50,30.45,102,117.25,3.37,06:35:00,17:42:00
1475505620,10/3/2016 12:00:00 AM,04:40:20,1.25,48,30.42,95,167.82,5.62,06:14:00,18:09:00
1479519917,11/18/2016 12:00:00 AM,15:45:17,505.7,59,30.39,43,90.34,10.12,06:33:00,17:43:00
1481526336,12/11/2016 12:00:00 AM,21:05:36,1.29,48,30.4,102,126.55,4.5,06:47:00,17:44:00
1473554721,9/10/2016 12:00:00 AM,14:45:21,395.04,59,30.36,86,51.78,7.87,06:09:00,18:30:00
1479036302,11/13/2016 12:00:00 AM,01:25:02,1.21,46,30.46,64,198.52,4.5,06:30:00,17:44:00
1482370540,12/21/2016 12:00:00 AM,15:35:40,487.88,57,30.4,71,5.06,2.25,06:53:00,17:49:00
1481006467,12/5/2016 12:00:00 AM,20:41:07,1.22,45,30.4,93,329.18,0.0,06:44:00,17:43:00
1483009549,12/29/2016 12:00:00 AM,01:05:49,1.2,38,30.36,60,172.09,6.75,06:56:00,17:53:00
1477557920,10/26/2016 12:00:00 AM,22:45:20,1.22,48,30.43,98,148.21,9.0,06:21:00,17:52:00
1472751305,9/1/2016 12:00:00 AM,07:35:05,155.07,50,30.43,92,97.22,2.25,06:07:00,18:38:00
1478912702,11/11/2016 12:00:00 AM,15:05:02,579.02,63,30.45,51,36.58,10.12,06:29:00,17:44:00
1477098918,10/21/2016 12:00:00 AM,15:15:18,382.3,49,30.41,98,137.65,4.5,06:19:00,17:55:00
1479021902,11/12/2016 12:00:00 AM,21:25:02,1.24,48,30.49,57,146.9,6.75,06:30:00,17:44:00
1477977617,10/31/2016 12:00:00 AM,19:20:17,1.22,46,30.46,97,87.38,9.0,06:23:00,17:49:00
1476826518,10/18/2016 12:00:00 AM,11:35:18,965.1,59,30.44,87,35.28,11.25,06:18:00,17:57:00
1476303920,10/12/2016 12:00:00 AM,10:25:20,901.63,60,30.48,77,47.0,5.62,06:16:00,18:02:00
1477561520,10/26/2016 12:00:00 AM,23:45:20,1.21,47,30.42,59,170.9,5.62,06:21:00,17:52:00
1477381818,10/24/2016 12:00:00 AM,21:50:18,1.22,47,30.47,76,152.84,6.75,06:21:00,17:53:00
1476199522,10/11/2016 12:00:00 AM,05:25:22,1.25,51,30.42,102,138.19,1.12,06:16:00,18:03:00
1477959018,10/31/2016 12:00:00 AM,14:10:18,469.7,52,30.43,95,26.72,12.37,06:23:00,17:49:00
1483177502,12/30/2016 12:00:00 AM,23:45:02,1.22,45,30.33,95,250.28,5.62,06:57:00,17:54:00
1473256223,9/7/2016 12:00:00 AM,03:50:23,2.77,43,30.4,66,159.63,2.25,06:08:00,18:33:00
1472965503,9/3/2016 12:00:00 AM,19:05:03,2.22,56,30.45,100,262.82,3.37,06:08:00,18:36:00
1476532821,10/15/2016 12:00:00 AM,02:00:21,1.22,49,30.48,28,179.2,5.62,06:17:00,17:59:00
1481669101,12/13/2016 12:00:00 AM,12:45:01,846.09,53,30.29,87,312.13,15.75,06:48:00,17:45:00
1478763902,11/9/2016 12:00:00 AM,21:45:02,1.23,50,30.47,40,208.08,6.75,06:28:00,17:45:00
1476966020,10/20/2016 12:00:00 AM,02:20:20,1.26,49,30.43,102,137.1,1.12,06:19:00,17:56:00
1477902617,10/30/2016 12:00:00 AM,22:30:17,1.23,46,30.5,101,150.53,5.62,06:23:00,17:49:00
1479882601,11/22/2016 12:00:00 AM,20:30:01,1.19,42,30.44,99,147.91,6.75,06:35:00,17:42:00
1475163621,9/29/2016 12:00:00 AM,05:40:21,1.23,46,30.4,59,190.62,7.87,06:13:00,18:13:00
1482876049,12/27/2016 12:00:00 AM,12:00:49,863.85,59,30.44,20,139.96,7.87,06:56:00,17:52:00
1481507133,12/11/2016 12:00:00 AM,15:45:33,86.39,53,30.36,101,323.55,11.25,06:47:00,17:44:00
1476553820,10/15/2016 12:00:00 AM,07:50:20,382.35,60,30.49,15,144.15,1.12,06:17:00,17:59:00
1482224722,12/19/2016 12:00:00 AM,23:05:22,1.22,48,30.55,82,172.98,7.87,06:52:00,17:48:00
1480129201,11/25/2016 12:00:00 AM,17:00:01,127.25,48,30.44,97,21.97,2.25,06:37:00,17:42:00
1475117724,9/28/2016 12:00:00 AM,16:55:24,297.07,58,30.38,80,73.56,4.5,06:13:00,18:14:00
1481680501,12/13/2016 12:00:00 AM,15:55:01,190.15,50,30.28,96,293.19,12.37,06:48:00,17:45:00
1479845704,11/22/2016 12:00:00 AM,10:15:04,734.32,49,30.44,102,146.35,3.37,06:35:00,17:42:00
1478605802,11/8/2016 12:00:00 AM,01:50:02,1.2,45,30.41,41,177.03,4.5,06:27:00,17:45:00
1480988450,12/5/2016 12:00:00 AM,15:40:50,15.88,45,30.34,93,14.37,4.5,06:44:00,17:43:00
1476462623,10/14/2016 12:00:00 AM,06:30:23,12.24,50,30.43,25,164.26,4.5,06:17:00,18:00:00
1473589818,9/11/2016 12:00:00 AM,00:30:18,2.53,46,30.43,90,191.77,5.62,06:09:00,18:29:00
1480748117,12/2/2016 12:00:00 AM,20:55:17,1.16,45,30.35,93,140.05,5.62,06:42:00,17:42:00
1481529934,12/11/2016 12:00:00 AM,22:05:34,1.28,47,30.4,100,225.39,6.75,06:47:00,17:44:00
1474452005,9/21/2016 12:00:00 AM,00:00:05,1.2,48,30.4,101,150.08,4.5,06:11:00,18:20:00
1475945128,10/8/2016 12:00:00 AM,06:45:28,38.15,47,30.4,86,180.1,5.62,06:15:00,18:05:00
1477751718,10/29/2016 12:00:00 AM,04:35:18,1.24,45,30.38,101,162.89,6.75,06:23:00,17:50:00
1473576321,9/10/2016 12:00:00 AM,20:45:21,2.62,50,30.43,90,150.2,6.75,06:09:00,18:30:00
1479116702,11/13/2016 12:00:00 AM,23:45:02,1.21,46,30.47,48,161.19,5.62,06:30:00,17:44:00
1474347002,9/19/2016 12:00:00 AM,18:50:02,1.25,57,30.41,44,135.56,2.25,06:11:00,18:22:00
1480000802,11/24/2016 12:00:00 AM,05:20:02,1.2,42,30.45,80,126.84,6.75,06:37:00,17:42:00
1478706304,11/9/2016 12:00:00 AM,05:45:04,1.24,44,30.41,67,187.6,6.75,06:28:00,17:45:00
1473858304,9/14/2016 12:00:00 AM,03:05:04,2.16,49,30.39,91,192.19,3.37,06:10:00,18:26:00
1474530920,9/21/2016 12:00:00 AM,21:55:20,1.25,50,30.42,94,132.67,9.0,06:11:00,18:20:00
1477918817,10/31/2016 12:00:00 AM,03:00:17,1.28,47,30.46,100,143.1,4.5,06:23:00,17:49:00
1478532002,11/7/2016 12:00:00 AM,05:20:02,1.21,48,30.43,24,230.72,10.12,06:27:00,17:46:00
1482589549,12/24/2016 12:00:00 AM,04:25:49,1.24,45,30.45,54,178.6,11.25,06:54:00,17:50:00
1479417318,11/17/2016 12:00:00 AM,11:15:18,359.47,60,30.45,24,1.35,11.25,06:32:00,17:43:00
1476562223,10/15/2016 12:00:00 AM,10:10:23,862.66,66,30.52,22,1.04,5.62,06:17:00,17:59:00
1477188621,10/22/2016 12:00:00 AM,16:10:21,349.59,51,30.38,87,65.84,3.37,06:20:00,17:54:00
1478583004,11/7/2016 12:00:00 AM,19:30:04,1.21,48,30.42,75,173.57,2.25,06:27:00,17:46:00
1473260727,9/7/2016 12:00:00 AM,05:05:27,2.41,44,30.4,64,177.88,3.37,06:08:00,18:33:00
1480145108,11/25/2016 12:00:00 AM,21:25:08,1.25,45,30.47,100,131.54,11.25,06:37:00,17:42:00
1482888650,12/27/2016 12:00:00 AM,15:30:50,600.19,58,30.39,22,48.3,10.12,06:56:00,17:52:00
1479339302,11/16/2016 12:00:00 AM,13:35:02,837.22,66,30.42,15,135.14,11.25,06:32:00,17:43:00
1474604120,9/22/2016 12:00:00 AM,18:15:20,5.53,54,30.42,95,63.5,7.87,06:11:00,18:19:00
1478325017,11/4/2016 12:00:00 AM,19:50:17,1.22,51,30.48,39,116.39,9.0,06:25:00,17:47:00
1475542819,10/3/2016 12:00:00 AM,15:00:19,167.74,53,30.42,102,56.61,9.0,06:14:00,18:09:00
1478937902,11/11/2016 12:00:00 AM,22:05:02,1.19,51,30.49,74,117.55,4.5,06:29:00,17:44:00
1482689485,12/25/2016 12:00:00 AM,08:11:25,129.22,47,30.45,100,110.97,10.12,06:55:00,17:51:00
1474186210,9/17/2016 12:00:00 AM,22:10:10,1.26,52,30.49,83,181.91,7.87,06:10:00,18:24:00
1478580303,11/7/2016 12:00:00 AM,18:45:03,1.18,50,30.43,86,41.89,1.12,06:27:00,17:46:00
1477134017,10/22/2016 12:00:00 AM,01:00:17,1.21,47,30.43,101,107.33,5.62,06:20:00,17:54:00
1478031917,11/1/2016 12:00:00 AM,10:25:17,970.81,58,30.5,31,73.18,6.75,06:24:00,17:48:00
1481475955,12/11/2016 12:00:00 AM,07:05:55,14.64,45,30.39,98,176.61,3.37,06:47:00,17:44:00
1475455519,10/2/2016 12:00:00 AM,14:45:19,264.04,55,30.41,99,353.13,4.5,06:14:00,18:10:00
1479662121,11/20/2016 12:00:00 AM,07:15:21,20.32,47,30.44,102,165.48,4.5,06:34:00,17:42:00
1476426020,10/13/2016 12:00:00 AM,20:20:20,1.19,52,30.48,32,141.53,5.62,06:17:00,18:01:00
1475598018,10/4/2016 12:00:00 AM,06:20:18,6.56,49,30.43,94,173.87,4.5,06:14:00,18:08:00
1482593751,12/24/2016 12:00:00 AM,05:35:51,1.21,44,30.45,56,194.55,9.0,06:54:00,17:50:00
1482999949,12/28/2016 12:00:00 AM,22:25:49,1.22,41,30.37,99,169.21,9.0,06:56:00,17:52:00
1480670705,12/1/2016 12:00:00 AM,23:25:05,1.22,45,30.41,93,118.58,5.62,06:41:00,17:42:00
1479575118,11/19/2016 12:00:00 AM,07:05:18,27.04,48,30.43,26,177.71,5.62,06:34:00,17:42:00
1483024851,12/29/2016 12:00:00 AM,05:20:51,1.22,38,30.34,77,161.68,4.5,06:56:00,17:53:00
1475495720,10/3/2016 12:00:00 AM,01:55:20,1.24,49,30.44,102,103.34,2.25,06:14:00,18:09:00
1482429669,12/22/2016 12:00:00 AM,08:01:09,107.29,50,30.44,29,187.23,6.75,06:53:00,17:49:00
1479913502,11/23/2016 12:00:00 AM,05:05:02,1.2,41,30.39,91,157.07,6.75,06:36:00,17:42:00
1482555381,12/23/2016 12:00:00 AM,18:56:21,1.22,49,30.47,44,125.97,10.12,06:54:00,17:50:00
1480041903,11/24/2016 12:00:00 AM,16:45:03,95.16,46,30.45,100,65.31,9.0,06:37:00,17:42:00
1478022320,11/1/2016 12:00:00 AM,07:45:20,124.21,46,30.48,54,187.79,7.87,06:24:00,17:48:00
1482238820,12/20/2016 12:00:00 AM,03:00:20,1.24,47,30.5,78,173.64,9.0,06:52:00,17:48:00
1483078502,12/29/2016 12:00:00 AM,20:15:02,1.2,44,30.32,101,162.88,4.5,06:56:00,17:53:00
1475399424,10/1/2016 12:00:00 AM,23:10:24,1.3,51,30.47,102,100.4,3.37,06:13:00,18:11:00
1474151406,9/17/2016 12:00:00 AM,12:30:06,719.45,59,30.48,93,93.47,10.12,06:10:00,18:24:00
1478543401,11/7/2016 12:00:00 AM,08:30:01,493.1,60,30.46,14,236.93,6.75,06:27:00,17:46:00
1482484250,12/22/2016 12:00:00 AM,23:10:50,1.26,49,30.45,26,141.65,6.75,06:53:00,17:49:00
1476348619,10/12/2016 12:00:00 AM,22:50:19,1.23,52,30.49,42,148.05,7.87,06:16:00,18:02:00
1478578202,11/7/2016 12:00:00 AM,18:10:02,1.24,52,30.42,88,51.05,0.0,06:27:00,17:46:00
1477703717,10/28/2016 12:00:00 AM,15:15:17,253.28,49,30.38,101,316.11,2.25,06:22:00,17:51:00
1473941109,9/15/2016 12:00:00 AM,02:05:09,1.25,49,30.44,100,208.97,0.0,06:10:00,18:26:00
1472767505,9/1/2016 12:00:00 AM,12:05:05,1070.12,60,30.46,69,62.41,5.62,06:07:00,18:38:00
1476197121,10/11/2016 12:00:00 AM,04:45:21,1.24,52,30.41,102,103.61,3.37,06:16:00,18:03:00
1474815924,9/25/2016 12:00:00 AM,05:05:24,1.24,47,30.45,63,178.65,11.25,06:12:00,18:16:00
1481715302,12/14/2016 12:00:00 AM,01:35:02,1.26,38,30.28,66,222.83,5.62,06:49:00,17:46:00
1476858018,10/18/2016 12:00:00 AM,20:20:18,1.23,51,30.45,93,141.89,2.25,06:18:00,17:57:00
1480615502,12/1/2016 12:00:00 AM,08:05:02,9.03,43,30.42,96,183.53,12.37,06:41:00,17:42:00
1473876602,9/14/2016 12:00:00 AM,08:10:02,469.44,55,30.44,75,1.13,2.25,06:10:00,18:26:00
1473135603,9/5/2016 12:00:00 AM,18:20:03,8.6,53,30.4,99,20.79,2.25,06:08:00,18:35:00
1476771919,10/17/2016 12:00:00 AM,20:25:19,1.24,54,30.47,100,101.14,3.37,06:18:00,17:58:00
1482909949,12/27/2016 12:00:00 AM,21:25:49,1.22,43,30.45,26,182.29,5.62,06:56:00,17:52:00
1480794933,12/3/2016 12:00:00 AM,09:55:33,221.31,45,30.33,93,35.8,5.62,06:42:00,17:43:00
1477047618,10/21/2016 12:00:00 AM,01:00:18,1.22,44,30.43,100,149.51,9.0,06:19:00,17:55:00
1476996022,10/20/2016 12:00:00 AM,10:40:22,899.17,55,30.48,54,332.82,4.5,06:19:00,17:56:00
1475526623,10/3/2016 12:00:00 AM,10:30:23,484.57,56,30.47,97,72.57,12.37,06:14:00,18:09:00
1473127806,9/5/2016 12:00:00 AM,16:10:06,261.55,60,30.4,90,343.98,6.75,06:08:00,18:35:00
1480939534,12/5/2016 12:00:00 AM,02:05:34,1.23,45,30.33,93,215.71,4.5,06:44:00,17:43:00
1476246626,10/11/2016 12:00:00 AM,18:30:26,1.24,56,30.44,87,74.99,2.25,06:16:00,18:03:00
1473403522,9/8/2016 12:00:00 AM,20:45:22,1.54,45,30.41,101,177.73,2.25,06:09:00,18:32:00
1475896820,10/7/2016 12:00:00 AM,17:20:20,37.0,51,30.4,100,301.32,0.0,06:15:00,18:06:00
1479804002,11/21/2016 12:00:00 AM,22:40:02,1.2,49,30.44,102,121.33,4.5,06:35:00,17:42:00
1480217118,11/26/2016 12:00:00 AM,17:25:18,37.6,54,30.43,27,126.4,5.62,06:38:00,17:42:00
1482764440,12/26/2016 12:00:00 AM,05:00:40,1.22,45,30.43,100,175.73,12.37,06:55:00,17:51:00
1482131117,12/18/2016 12:00:00 AM,21:05:17,1.22,46,30.48,95,208.45,4.5,06:51:00,17:47:00
1478010017,11/1/2016 12:00:00 AM,04:20:17,1.26,46,30.45,75,175.58,7.87,06:24:00,17:48:00
1473057307,9/4/2016 12:00:00 AM,20:35:07,2.07,51,30.46,89,156.84,4.5,06:08:00,18:35:00
1479145802,11/14/2016 12:00:00 AM,07:50:02,245.23,49,30.47,63,43.17,7.87,06:31:00,17:43:00
1474759822,9/24/2016 12:00:00 AM,13:30:22,133.03,59,30.45,89,336.7,4.5,06:12:00,18:17:00
1477049420,10/21/2016 12:00:00 AM,01:30:20,1.21,45,30.42,82,163.29,13.5,06:19:00,17:55:00
1480946133,12/5/2016 12:00:00 AM,03:55:33,1.22,45,30.3,93,107.9,0.0,06:44:00,17:43:00
1481583608,12/12/2016 12:00:00 AM,13:00:08,179.6,51,30.33,101,13.85,1.12,06:48:00,17:45:00
1475524821,10/3/2016 12:00:00 AM,10:00:21,442.77,55,30.47,98,154.4,1.12,06:14:00,18:09:00
1480391402,11/28/2016 12:00:00 AM,17:50:02,2.56,48,30.43,59,158.96,4.5,06:39:00,17:42:00
1478334621,11/4/2016 12:00:00 AM,22:30:21,1.24,48,30.5,39,154.09,10.12,06:25:00,17:47:00
1480687802,12/2/2016 12:00:00 AM,04:10:02,1.21,45,30.36,93,189.68,10.12,06:42:00,17:42:00
1479263404,11/15/2016 12:00:00 AM,16:30:04,178.83,54,30.44,95,67.8,6.75,06:31:00,17:43:00
1478531701,11/7/2016 12:00:00 AM,05:15:01,1.21,48,30.43,24,230.4,6.75,06:27:00,17:46:00
1482894952,12/27/2016 12:00:00 AM,17:15:52,79.19,55,30.41,23,72.27,5.62,06:56:00,17:52:00
1482698495,12/25/2016 12:00:00 AM,10:41:35,835.28,52,30.46,97,57.2,6.75,06:55:00,17:51:00
1475379023,10/1/2016 12:00:00 AM,17:30:23,33.44,52,30.44,101,48.1,2.25,06:13:00,18:11:00
1477469118,10/25/2016 12:00:00 AM,22:05:18,1.2,47,30.46,70,171.21,7.87,06:21:00,17:52:00
1475998522,10/8/2016 12:00:00 AM,21:35:22,1.23,51,30.43,95,174.88,5.62,06:15:00,18:05:00
1477090218,10/21/2016 12:00:00 AM,12:50:18,691.22,53,30.43,86,351.59,6.75,06:19:00,17:55:00
1478202318,11/3/2016 12:00:00 AM,09:45:18,740.18,63,30.46,28,101.07,3.37,06:25:00,17:47:00
1482292219,12/20/2016 12:00:00 AM,17:50:19,6.14,51,30.48,69,164.22,3.37,06:52:00,17:48:00
1483108805,12/30/2016 12:00:00 AM,04:40:05,1.21,41,30.29,76,196.45,7.87,06:57:00,17:54:00
1474248306,9/18/2016 12:00:00 AM,15:25:06,212.63,55,30.43,99,4.93,4.5,06:11:00,18:23:00
1477765218,10/29/2016 12:00:00 AM,08:20:18,214.59,49,30.42,102,144.31,5.62,06:23:00,17:50:00
1475700020,10/5/2016 12:00:00 AM,10:40:20,558.52,55,30.47,102,78.47,1.12,06:14:00,18:08:00
1476256524,10/11/2016 12:00:00 AM,21:15:24,1.24,52,30.48,71,167.57,4.5,06:16:00,18:03:00
1476571222,10/15/2016 12:00:00 AM,12:40:22,996.12,68,30.5,46,45.74,13.5,06:17:00,17:59:00
1480768834,12/3/2016 12:00:00 AM,02:40:34,1.23,45,30.3,93,169.33,4.5,06:42:00,17:43:00
1475366723,10/1/2016 12:00:00 AM,14:05:23,464.12,56,30.42,100,333.73,3.37,06:13:00,18:11:00
1481749802,12/14/2016 12:00:00 AM,11:10:02,816.7,51,30.31,80,312.37,5.62,06:49:00,17:46:00
1479842701,11/22/2016 12:00:00 AM,09:25:01,136.77,49,30.44,102,86.1,4.5,06:35:00,17:42:00
1479816901,11/22/2016 12:00:00 AM,02:15:01,1.2,47,30.41,102,80.59,3.37,06:35:00,17:42:00
1473598519,9/11/2016 12:00:00 AM,02:55:19,2.19,46,30.42,76,193.76,5.62,06:09:00,18:29:00
1478199018,11/3/2016 12:00:00 AM,08:50:18,567.38,63,30.46,21,98.0,2.25,06:25:00,17:47:00
1480140001,11/25/2016 12:00:00 AM,20:00:01,1.22,47,30.47,97,164.62,11.25,06:37:00,17:42:00
1476469220,10/14/2016 12:00:00 AM,08:20:20,508.44,59,30.46,41,0.12,9.0,06:17:00,18:00:00
1475698224,10/5/2016 12:00:00 AM,10:10:24,443.34,55,30.47,101,95.41,10.12,06:14:00,18:08:00
1483105205,12/30/2016 12:00:00 AM,03:40:05,1.23,41,30.28,85,179.84,7.87,06:57:00,17:54:00
1482208818,12/19/2016 12:00:00 AM,18:40:18,1.23,49,30.52,99,153.37,5.62,06:52:00,17:48:00
1478495103,11/6/2016 12:00:00 AM,19:05:03,1.28,54,30.47,69,217.32,10.12,06:26:00,17:46:00
1479147302,11/14/2016 12:00:00 AM,08:15:02,453.84,53,30.48,74,47.59,4.5,06:31:00,17:43:00
1475770223,10/6/2016 12:00:00 AM,06:10:23,2.67,46,30.45,91,172.65,5.62,06:15:00,18:07:00
1474064705,9/16/2016 12:00:00 AM,12:25:05,1049.95,60,30.47,83,329.87,6.75,06:10:00,18:25:00
1480442102,11/29/2016 12:00:00 AM,07:55:02,145.5,45,30.42,100,173.22,7.87,06:40:00,17:42:00
1478671203,11/8/2016 12:00:00 AM,20:00:03,1.22,48,30.45,96,3.18,1.12,06:27:00,17:45:00
1478688902,11/9/2016 12:00:00 AM,00:55:02,1.24,46,30.43,87,184.82,4.5,06:28:00,17:45:00
1480135201,11/25/2016 12:00:00 AM,18:40:01,1.21,46,30.45,97,174.71,5.62,06:37:00,17:42:00
1475204424,9/29/2016 12:00:00 AM,17:00:24,274.83,58,30.43,41,332.09,4.5,06:13:00,18:13:00
1477126518,10/21/2016 12:00:00 AM,22:55:18,1.23,47,30.45,101,143.0,6.75,06:19:00,17:55:00
1477367723,10/24/2016 12:00:00 AM,17:55:23,4.6,51,30.43,100,126.31,2.25,06:21:00,17:53:00
1478805602,11/10/2016 12:00:00 AM,09:20:02,629.46,61,30.48,13,329.65,5.62,06:28:00,17:45:00
1476849021,10/18/2016 12:00:00 AM,17:50:21,11.84,56,30.42,92,9.59,2.25,06:18:00,17:57:00
1479156006,11/14/2016 12:00:00 AM,10:40:06,795.96,53,30.49,98,64.06,5.62,06:31:00,17:43:00
1479134408,11/14/2016 12:00:00 AM,04:40:08,1.22,45,30.43,39,139.28,9.0,06:31:00,17:43:00
1479036901,11/13/2016 12:00:00 AM,01:35:01,1.2,46,30.45,67,123.1,7.87,06:30:00,17:44:00
1481648702,12/13/2016 12:00:00 AM,07:05:02,13.06,41,30.3,79,251.49,12.37,06:48:00,17:45:00
1481586602,12/12/2016 12:00:00 AM,13:50:02,182.9,52,30.31,102,299.08,16.87,06:48:00,17:45:00
1477527318,10/26/2016 12:00:00 AM,14:15:18,794.84,59,30.4,67,57.09,5.62,06:21:00,17:52:00
1477605619,10/27/2016 12:00:00 AM,12:00:19,914.76,63,30.42,51,131.41,4.5,06:22:00,17:51:00
1477066218,10/21/2016 12:00:00 AM,06:10:18,1.65,48,30.42,101,116.05,5.62,06:19:00,17:55:00
1480788637,12/3/2016 12:00:00 AM,08:10:37,194.55,45,30.33,93,153.32,2.25,06:42:00,17:43:00
1483040102,12/29/2016 12:00:00 AM,09:35:02,395.43,49,30.37,101,65.72,5.62,06:56:00,17:53:00
1472896804,9/3/2016 12:00:00 AM,00:00:04,2.01,53,30.45,98,149.37,4.5,06:08:00,18:36:00
1479039304,11/13/2016 12:00:00 AM,02:15:04,1.19,45,30.44,56,183.27,3.37,06:30:00,17:44:00
1474460105,9/21/2016 12:00:00 AM,02:15:05,1.2,43,30.39,78,169.8,5.62,06:11:00,18:20:00
1480622402,12/1/2016 12:00:00 AM,10:00:02,319.44,45,30.42,99,30.08,3.37,06:41:00,17:42:00
1483188301,12/31/2016 12:00:00 AM,02:45:01,1.21,42,30.29,89,192.87,4.5,06:57:00,17:54:00
1475606119,10/4/2016 12:00:00 AM,08:35:19,177.76,52,30.46,100,335.99,1.12,06:14:00,18:08:00
1473708622,9/12/2016 12:00:00 AM,09:30:22,771.49,62,30.52,61,335.43,7.87,06:09:00,18:28:00
1479528617,11/18/2016 12:00:00 AM,18:10:17,1.21,50,30.41,87,133.01,4.5,06:33:00,17:43:00
1481803505,12/15/2016 12:00:00 AM,02:05:05,1.31,38,30.25,62,212.06,3.37,06:50:00,17:46:00
1482718250,12/25/2016 12:00:00 AM,16:10:50,268.53,49,30.4,96,76.77,13.5,06:55:00,17:51:00
1483195504,12/31/2016 12:00:00 AM,04:45:04,1.19,43,30.28,83,255.42,6.75,06:57:00,17:54:00
1478895604,11/11/2016 12:00:00 AM,10:20:04,783.11,62,30.52,30,33.5,7.87,06:29:00,17:44:00
1479731702,11/21/2016 12:00:00 AM,02:35:02,1.21,45,30.41,89,161.54,7.87,06:35:00,17:42:00
1479279302,11/15/2016 12:00:00 AM,20:55:02,1.22,49,30.48,37,96.88,4.5,06:31:00,17:43:00
1478571004,11/7/2016 12:00:00 AM,16:10:04,365.38,61,30.41,53,24.93,2.25,06:27:00,17:46:00
1479431420,11/17/2016 12:00:00 AM,15:10:20,433.19,59,30.41,44,33.33,10.12,06:32:00,17:43:00
1473956104,9/15/2016 12:00:00 AM,06:15:04,1.97,48,30.42,99,96.42,3.37,06:10:00,18:26:00
1482914139,12/27/2016 12:00:00 AM,22:35:39,1.19,44,30.45,30,155.98,9.0,06:56:00,17:52:00
1482603639,12/24/2016 12:00:00 AM,08:20:39,319.82,50,30.46,82,126.94,11.25,06:54:00,17:50:00
1474890625,9/26/2016 12:00:00 AM,01:50:25,1.25,46,30.43,59,136.94,6.75,06:12:00,18:15:00
1474161303,9/17/2016 12:00:00 AM,15:15:03,556.76,60,30.45,86,48.97,9.0,06:10:00,18:24:00
1480020002,11/24/2016 12:00:00 AM,10:40:02,346.83,49,30.49,94,107.05,7.87,06:37:00,17:42:00
1482314717,12/21/2016 12:00:00 AM,00:05:17,1.22,46,30.49,86,163.74,7.87,06:53:00,17:49:00
1476170720,10/10/2016 12:00:00 AM,21:25:20,1.25,48,30.44,62,170.06,6.75,06:16:00,18:03:00
1478732102,11/9/2016 12:00:00 AM,12:55:02,854.96,63,30.43,45,314.9,6.75,06:28:00,17:45:00
1482733539,12/25/2016 12:00:00 AM,20:25:39,1.2,47,30.45,101,163.1,5.62,06:55:00,17:51:00
1480683001,12/2/2016 12:00:00 AM,02:50:01,1.18,45,30.38,93,172.64,13.5,06:42:00,17:42:00
1482513049,12/23/2016 12:00:00 AM,07:10:49,13.07,45,30.46,33,174.08,9.0,06:54:00,17:50:00
1474080606,9/16/2016 12:00:00 AM,16:50:06,355.46,56,30.44,97,82.81,9.0,06:10:00,18:25:00
1480604702,12/1/2016 12:00:00 AM,05:05:02,1.19,42,30.4,95,179.46,7.87,06:41:00,17:42:00
1477191918,10/22/2016 12:00:00 AM,17:05:18,272.73,51,30.39,86,113.23,9.0,06:20:00,17:54:00
1477287018,10/23/2016 12:00:00 AM,19:30:18,1.25,49,30.42,47,116.05,3.37,06:20:00,17:54:00
1480186520,11/26/2016 12:00:00 AM,08:55:20,410.17,53,30.46,39,28.59,3.37,06:38:00,17:42:00
1476833720,10/18/2016 12:00:00 AM,13:35:20,634.19,58,30.4,99,88.08,9.0,06:18:00,17:57:00
